354,877,113,60
355,113,753,93
356,753,1817,54
357,1817,1436,3
358,1436,1163,36
359,1163,1200,7
360,1200,1984,44
361,1984,1036,37
362,1036,1769,22
363,1769,1598,90
364,1598,738,36
365,738,536,49
366,536,1350,71
367,1350,921,83
368,921,1827,2
369,1827,468,12
370,468,1968,28
371,1968,510,87
372,510,17,63
373,17,1592,62
374,1592,158,10
375,158,932,100
376,932,1714,37
377,1714,547,80
378,547,154,98
379,154,434,100
380,434,409,73
381,409,718,75
382,718,222,63
383,222,1576,84
384,1576,277,81
385,277,1801,43
386,1801,404,93
387,404,1114,66
388,1114,1939,82
389,1939,1187,30
390,1187,1443,3
391,1443,1194,85
392,1194,1245,87
393,1245,567,81
394,567,1909,80
395,1909,1175,43
396,1175,1696,99
397,1696,566,39
398,566,655,56
399,655,1590,23
400,1590,1145,73
401,1145,1959,51
402,1959,1489,78
403,1489,541,57
404,541,140,24
405,140,83,6
406,83,632,4
407,632,1833,86
408,1833,268,93
409,268,349,91
410,349,1574,37
411,1574,159,30
412,159,1098,79
413,1098,1277,14
414,1277,237,6
415,237,1528,60
416,1528,721,97
417,721,1772,46
418,1772,1251,52
419,1251,479,35
420,479,633,16
421,633,482,92
422,482,1253,16
423,1253,545,28
424,545,1267,76
425,1267,396,39
426,396,290,36
427,290,1842,92
428,1842,1445,37
429,1445,1314,92
430,1314,1418,74
431,1418,1640,13
432,1640,1451,58
433,1451,1419,8
434,1419,631,80
435,631,1897,5
436,1897,472,51
437,472,999,42
438,999,832,54
439,832,707,25
440,707,1705,77
441,1705,1691,30
442,1691,397,95
443,397,363,80
444,363,1825,18
445,1825,1479,39
446,1479,1957,14
447,1957,105,51
448,105,827,33
449,827,859,49
450,859,986,30
451,986,1463,78
452,1463,702,51
453,702,756,24
454,756,1458,65
455,1458,1411,59
456,1411,1116,45
457,1116,1073,90
458,1073,1264,67
459,1264,43,61
460,43,1441,32
461,1441,1101,11
462,1101,1426,64
463,1426,1486,97
464,1486,30,33
465,30,1602,65
466,1602,1181,58
467,1181,67,13
468,67,291,61
469,291,1901,85
470,1901,672,13
471,672,1133,3
472,1133,627,18
473,627,328,83
474,328,1619,45
475,1619,1405,76
476,1405,1112,81
477,1112,1673,20
478,1673,645,50
479,645,273,36
480,273,1172,74
481,1172,470,61
482,470,851,29
483,851,1323,80
484,1323,638,36
485,638,236,98
486,236,1586,100
487,1586,1994,54
488,1994,1023,12
489,1023,1829,20
490,1829,1816,70
491,1816,284,67
492,284,395,99
493,395,1258,95
494,1258,651,99
495,651,1890,52
496,1890,1072,65
497,1072,881,60
498,881,730,66
499,730,1997,91
500,1997,1862,78
501,1862,1514,68
502,1514,1111,30
503,1111,1283,43
504,1283,1074,60
505,1074,1887,100
506,1887,922,82
507,922,1069,87
508,1069,1998,79
509,1998,520,45
510,520,1655,91
511,1655,1294,99
512,1294,1566,65
513,1566,669,89
514,669,874,3
515,874,336,66
516,336,501,46
517,501,917,64
518,917,1467,26
519,1467,1608,22
520,1608,84,82
521,84,1348,34
522,1348,1483,7
523,1483,1800,16
524,1800,1049,7
525,1049,990,46
526,990,1213,39
527,1213,1367,71
528,1367,189,72
529,189,1774,61
530,1774,814,28
531,814,930,58
532,930,1737,32
533,1737,931,87
534,931,1319,76
535,1319,1543,50
536,1543,34,73
537,34,1964,63
538,1964,1240,74
539,1240,1183,93
540,1183,1361,13
541,1361,1852,61
542,1852,184,67
543,184,1554,15
544,1554,282,64
545,282,1151,92
546,1151,86,75
547,86,1507,99
548,1507,1744,90
549,1744,233,14
550,233,1934,4
551,1934,818,86
552,818,1223,29
553,1223,1778,49
554,1778,1916,2
555,1916,1490,58
556,1490,1265,49
557,1265,812,8
558,812,1414,49
559,1414,1496,31
560,1496,650,52
561,650,735,71
562,735,516,86
563,516,828,22
564,828,1550,67
565,1550,1963,90
566,1963,133,40
567,133,1807,83
568,1807,860,24
569,860,1103,12
570,1103,1397,23
571,1397,1100,50
572,1100,592,100
573,592,1039,38
574,1039,361,35
575,361,1712,92
576,1712,1169,20
577,1169,1557,24
578,1557,607,47
579,607,266,83
580,266,18,49
581,18,471,4
582,471,1417,77
583,1417,1081,39
584,1081,1129,36
585,1129,1243,16
586,1243,668,29
587,668,1160,89
588,1160,41,56
589,41,705,15
590,705,1523,29
591,1523,1104,81
592,1104,681,63
593,681,1464,36
594,1464,628,25
595,628,1338,17
596,1338,751,47
597,751,255,14
598,255,259,63
599,259,1839,57
600,1839,1571,71
601,1571,866,4
602,866,1300,91
603,1300,519,62
604,519,1708,24
605,1708,1377,70
606,1377,946,23
607,946,319,82
608,319,1810,20
609,1810,562,20
610,562,1569,80
611,1569,553,4
612,553,913,18
613,913,1454,14
614,1454,1844,3
615,1844,180,71
616,180,750,35
617,750,469,11
618,469,1756,40
619,1756,639,20
620,639,1476,55
621,1476,1799,74
622,1799,1823,32
623,1823,869,46
624,869,1400,11
625,1400,1248,48
626,1248,192,66
627,192,774,94
628,774,1864,4
629,1864,568,24
630,568,444,37
631,444,1184,74
632,1184,580,40
633,580,1753,4
634,1753,209,68
635,209,1976,59
636,1976,1854,86
637,1854,950,37
638,950,63,66
639,63,106,66
640,106,537,77
641,537,1484,35
642,1484,1226,96
643,1226,1087,70
644,1087,737,76
645,737,1216,16
646,1216,935,32
647,935,1203,88
648,1203,605,22
649,605,161,85
650,161,1329,80
651,1329,767,95
652,767,731,52
653,731,1059,28
654,1059,1427,99
655,1427,1605,65
656,1605,1090,71
657,1090,613,44
658,613,1582,68
659,1582,1896,77
660,1896,549,67
661,549,1020,79
662,1020,1331,92
663,1331,62,42
664,62,526,82
665,526,1625,18
666,1625,1536,22
667,1536,153,35
668,153,1487,79
669,1487,238,37
670,238,1336,8
671,1336,622,52
672,622,342,4
673,342,973,47
674,973,988,50
675,988,1041,74
676,1041,850,37
677,850,1847,22
678,1847,1043,28
679,1043,1806,95
680,1806,257,20
681,257,1218,27
682,1218,590,97
683,590,243,99
684,243,625,6
685,625,1593,63
686,1593,1681,71
687,1681,821,17
688,821,977,35
689,977,1609,95
690,1609,1500,23
691,1500,35,36
692,35,1654,2
693,1654,1028,7
694,1028,1143,87
695,1143,399,44
696,399,1859,18
697,1859,820,53
698,820,778,32
699,778,1353,75
700,1353,938,4
701,938,490,5
702,490,720,28
703,720,1354,75
704,1354,817,73
705,817,465,94
706,465,1874,68
707,1874,1119,77
708,1119,330,57
709,330,1617,36
710,1617,949,86
711,949,1537,72
712,1537,1356,16
713,1356,329,98
714,329,708,65
715,708,626,76
716,626,1097,31
717,1097,1168,86
718,1168,865,76
719,865,575,91
720,575,340,16
721,340,1066,59
722,1066,868,96
723,868,1398,27
724,1398,671,53
725,671,1898,77
726,1898,3,17
727,3,1063,53
728,1063,403,41
729,403,1676,48
730,1676,1051,44
731,1051,94,29
732,94,1718,23
733,1718,971,47
734,971,335,68
735,335,74,75
736,74,406,15
737,406,910,62
738,910,1948,8
739,1948,1189,48
740,1189,953,44
741,953,1022,2
742,1022,966,76
743,966,1764,74
744,1764,584,97
745,584,1475,56
746,1475,1394,43
747,1394,1578,85
748,1578,1425,60
749,1425,1460,84
750,1460,1920,93
751,1920,962,43
752,962,1870,13
753,1870,733,60
754,733,572,41
755,572,1222,71
756,1222,1007,99
757,1007,1856,80
758,1856,886,87
759,886,200,69
760,200,806,7
761,806,1914,75
762,1914,1564,89
763,1564,289,100
764,289,1878,74
765,1878,969,86
766,969,746,74
767,746,1502,91
768,1502,1879,89
769,1879,1279,42
770,1279,1025,100
771,1025,1134,66
772,1134,773,94
773,773,1079,8
774,1079,1813,72
775,1813,1601,40
776,1601,354,97
777,354,1235,24
778,1235,939,90
779,939,524,15
780,524,80,67
781,80,1094,6
782,1094,427,95
783,427,285,44
784,285,1894,44
785,1894,1280,74
786,1280,185,88
787,185,188,86
788,188,1053,4
789,1053,1966,12
790,1966,1936,23
791,1936,1815,74
792,1815,987,16
793,987,777,63
794,777,1612,98
795,1612,1341,22
796,1341,1985,12
797,1985,52,75
798,52,372,2
799,372,356,95
800,356,1109,40
801,1109,1014,41
802,1014,1820,57
803,1820,110,24
804,110,1137,63
805,1137,1272,9
806,1272,1835,14
807,1835,961,69
808,961,1658,30
809,1658,1516,55
810,1516,1678,60
811,1678,1563,50
812,1563,560,89
813,560,1064,70
814,1064,1832,82
815,1832,322,77
816,322,1047,13
817,1047,841,16
818,841,1837,47
819,1837,1861,57
820,1861,581,14
821,581,474,88
822,474,203,12
823,203,1057,92
824,1057,1945,47
825,1945,376,18
826,376,1559,99
827,1559,1713,84
828,1713,1907,32
829,1907,554,44
830,554,1725,5
831,1725,1399,78
832,1399,1694,81
833,1694,145,16
834,145,1639,1
835,1639,387,2
836,387,980,97
837,980,1695,24
838,1695,1393,96
839,1393,441,99
840,441,834,78
841,834,907,23
842,907,386,81
843,386,586,86
844,586,711,54
845,711,1029,48
846,1029,187,69
847,187,1849,87
848,1849,1396,65
849,1396,759,54
850,759,410,43
851,410,523,31
852,523,1562,89
853,1562,1244,100
854,1244,1525,77
855,1525,1607,35
856,1607,1083,45
857,1083,481,32
858,481,1652,58
859,1652,92,52
860,92,684,16
861,684,1384,21
862,1384,1177,60
863,1177,324,19
864,324,698,70
865,698,1236,98
866,1236,108,15
867,108,619,91
868,619,1067,21
869,1067,1349,90
870,1349,1982,73
871,1982,1255,34
872,1255,942,96
873,942,504,91
874,504,1527,79
875,1527,763,17
876,763,1462,23
877,1462,801,35
878,801,1855,99
879,1855,674,75
880,674,221,62
881,221,452,74
882,452,804,61
883,804,480,25
884,480,1603,15
885,1603,1512,68
886,1512,780,51
887,780,331,63
888,331,160,95
889,160,64,58
890,64,10,42
891,10,366,48
892,366,1910,72
893,1910,991,95
894,991,414,69
895,414,301,75
896,301,1052,1
897,1052,779,89
898,779,840,42
899,840,1263,85
900,1263,1494,99
901,1494,1648,95
902,1648,599,28
903,599,241,51
904,241,689,61
905,689,728,87
906,728,945,67
907,945,1845,64
908,1845,1493,56
909,1493,525,17
910,525,578,36
911,578,665,95
912,665,489,77
913,489,616,44
914,616,847,44
915,847,1812,7
916,1812,1511,96
917,1511,772,10
918,772,1285,89
919,1285,1777,32
920,1777,1241,15
921,1241,790,52
922,790,455,65
923,455,556,41
924,556,476,48
925,476,1575,49
926,1575,1040,5
927,1040,1093,69
928,1093,1888,86
929,1888,1738,29
930,1738,1701,24
931,1701,316,39
932,316,1967,2
933,1967,1706,19
934,1706,1380,66
935,1380,1171,1
936,1171,19,84
937,19,458,44
938,458,358,94
939,358,26,64
940,26,1915,14
941,1915,1771,33
942,1771,680,57
943,680,1850,90
944,1850,178,86
945,178,220,19
946,220,1158,14
947,1158,1491,30
948,1491,765,26
949,765,126,73
950,126,769,16
951,769,1024,54
952,1024,1686,18
953,1686,91,53
954,91,367,45
955,367,1622,46
956,1622,1106,89
957,1106,1952,100
958,1952,1459,3
959,1459,341,23
960,341,1401,49
961,1401,130,56
962,130,1741,49
963,1741,338,38
964,338,1221,27
965,1221,204,85
966,204,940,8
967,940,1620,20
968,1620,1613,58
969,1613,1061,38
970,1061,68,27
971,68,548,79
972,548,898,59
973,898,1949,65
974,1949,121,1
975,121,1973,38
976,1973,985,53
977,985,1588,37
978,1588,995,73
979,995,347,37
980,347,1499,85
981,1499,388,19
982,388,1626,65
983,1626,1392,33
984,1392,1685,59
985,1685,1688,28
986,1688,1373,36
987,1373,8,83
988,8,941,91
989,941,1791,30
990,1791,371,2
991,371,1826,48
992,1826,1651,37
993,1651,1996,79
994,1996,582,13
995,582,1637,90
996,1637,1465,16
997,1465,715,37
998,715,418,99
999,418,393,4
1000,393,611,16
1001,611,785,14
1002,785,116,63
1003,116,1388,16
1004,1388,1217,96
1005,1217,16,55
1006,16,1955,26
1007,1955,1751,58
1008,1751,1316,97
1009,1316,1580,78
1010,1580,656,52
1011,656,348,41
1012,348,601,96
1013,601,1743,19
1014,1743,281,46
1015,281,267,98
1016,267,539,22
1017,539,1238,79
1018,1238,1364,33
1019,1364,381,83
1020,381,274,70
1021,274,570,48
1022,570,1044,87
1023,1044,794,76
1024,794,1993,22
1025,1993,1180,53
1026,1180,1531,87
1027,1531,279,47
1028,279,182,86
1029,182,165,99
1030,165,362,100
1031,362,925,96
1032,925,914,97
1033,914,889,46
1034,889,136,72
1035,136,1802,55
1036,1802,677,1
1037,677,1421,21
1038,1421,357,44
1039,357,1796,66
1040,1796,989,93
1041,989,535,21
1042,535,1080,59
1043,1080,218,14
1044,218,1682,74
1045,1682,563,6
1046,563,789,29
1047,789,1045,54
1048,1045,853,28
1049,853,826,83
1050,826,585,8
1051,585,926,26
1052,926,1346,23
1053,1346,994,59
1054,994,484,89
1055,484,1382,73
1056,1382,85,13
1057,85,749,55
1058,749,741,34
1059,741,803,35
1060,803,815,30
1061,815,464,19
1062,464,550,76
1063,550,240,35
1064,240,1716,8
1065,1716,1565,76
1066,1565,1647,35
1067,1647,287,76
1068,287,1370,42
1069,1370,508,28
1070,508,1951,4
1071,1951,968,25
1072,968,365,17
1073,365,402,91
1074,402,1038,32
1075,1038,1991,1
1076,1991,1763,30
1077,1763,391,22
1078,391,1687,90
1079,1687,58,74
1080,58,412,17
1081,412,1357,53
1082,1357,428,82
1083,428,528,78
1084,528,1782,95
1085,1782,891,11
1086,891,1368,64
1087,1368,574,63
1088,574,1404,24
1089,1404,1553,30
1090,1553,215,17
1091,215,1185,20
1092,1185,1461,7
1093,1461,370,18
1094,370,813,66
1095,813,1723,40
1096,1723,1281,69
1097,1281,1843,62
1098,1843,292,55
1099,292,1115,56
1100,1115,555,88
1101,555,1381,15
1102,1381,9,14
1103,9,1055,79
1104,1055,1068,36
1105,1068,1526,22
1106,1526,1325,35
1107,1325,332,47
1108,332,691,2
1109,691,1670,32
1110,1670,1344,24
1111,1344,1672,50
1112,1672,1149,7
1113,1149,416,96
1114,416,1042,48
1115,1042,1423,55
1116,1423,714,4
1117,714,70,38
1118,70,974,73
1119,974,1924,16
1120,1924,1004,59
1121,1004,1786,82
1122,1786,844,96
1123,844,13,56
1124,13,743,98
1125,743,902,71
1126,902,1335,72
1127,1335,117,67
1128,117,311,60
1129,311,538,40
1130,538,690,49
1131,690,924,72
1132,924,1450,75
1133,1450,1679,59
1134,1679,1470,71
1135,1470,1740,21
1136,1740,1215,73
1137,1215,970,32
1138,970,635,18
1139,635,1721,32
1140,1721,1327,95
1141,1327,760,45
1142,760,1841,11
1143,1841,1120,31
1144,1120,576,36
1145,576,561,86
1146,561,573,75
1147,573,1178,25
1148,1178,433,25
1149,433,445,88
1150,445,802,10
1151,802,1447,65
1152,1447,1690,39
1153,1690,1908,45
1154,1908,1343,60
1155,1343,882,44
1156,882,892,11
1157,892,103,32
1158,103,960,40
1159,960,65,35
1160,65,334,58
1161,334,1270,80
1162,1270,1747,34
1163,1747,1320,45
1164,1320,928,15
1165,928,1659,41
1166,1659,884,14
1167,884,920,85
1168,920,1881,3
1169,1881,14,32
1170,14,723,96
1171,723,1577,70
1172,1577,809,87
1173,809,81,78
1174,81,1781,70
1175,1781,984,46
1176,984,1130,23
1177,1130,1646,75
1178,1646,1317,14
1179,1317,1532,71
1180,1532,1372,22
1181,1372,1983,17
1182,1983,896,62
1183,896,1892,69
1184,1892,1950,43
1185,1950,307,42
1186,307,1195,86
1187,1195,661,62
1188,661,775,10
1189,775,1144,53
1190,1144,833,21
1191,833,1911,36
1192,1911,1268,11
1193,1268,102,20
1194,102,119,11
1195,119,589,99
1196,589,61,88
1197,61,1091,39
1198,1091,1154,32
1199,1154,39,89
1200,39,453,40
1201,453,29,20
1202,29,598,49
1203,598,1930,7
1204,1930,1456,83
1205,1456,249,47
1206,249,51,88
1207,51,819,90
1208,819,1762,42
1209,1762,173,59
1210,173,808,63
1211,808,659,34
1212,659,1247,50
1213,1247,1142,85
1214,1142,60,20
1215,60,244,15
1216,244,420,49
1217,420,1795,63
1218,1795,6,59
1219,6,199,11
1220,199,1503,36
1221,1503,1938,3
1222,1938,798,45
1223,798,533,18
1224,533,810,50
1225,810,658,92
1226,658,1016,32
1227,1016,647,69
1228,647,1900,17
1229,1900,993,74
1230,993,1249,86
1231,1249,838,63
1232,838,139,86
1233,139,899,49
1234,899,1366,92
1235,1366,323,38
1236,323,1766,18
1237,1766,717,62
1238,717,709,88
1239,709,1386,67
1240,1386,377,95
1241,377,1857,68
1242,1857,1552,41
1243,1552,1793,97
1244,1793,132,14
1245,132,147,19
1246,147,1257,46
1247,1257,93,46
1248,93,421,35
1249,421,1883,78
1250,1883,23,86
1251,23,1308,79
1252,1308,867,71
1253,867,1729,40
1254,1729,1929,41
1255,1929,317,32
1256,317,1296,89
1257,1296,155,97
1258,155,1453,81
1259,1453,699,100
1260,699,1824,1
1261,1824,727,65
1262,727,164,84
1263,164,1819,76
1264,1819,217,32
1265,217,1276,78
1266,1276,936,44
1267,936,502,42
1268,502,1362,32
1269,1362,522,47
1270,522,242,49
1271,242,143,78
1272,143,686,68
1273,686,879,68
1274,879,1237,10
1275,1237,131,67
1276,131,1495,53
1277,1495,544,11
1278,544,1693,55
1279,1693,906,7
1280,906,151,24
1281,151,1432,69
1282,1432,454,77
1283,454,1804,36
1284,1804,1584,94
1285,1584,1902,7
1286,1902,195,85
1287,195,124,83
1288,124,382,95
1289,382,1075,21
1290,1075,1660,30
1291,1660,1627,8
1292,1627,825,16
1293,825,822,71
1294,822,1549,74
1295,1549,1301,18
1296,1301,1666,85
1297,1666,305,48
1298,305,369,11
1299,369,1424,59
1300,1424,807,17
1301,807,258,16
1302,258,325,1
1303,325,15,7
1304,15,162,97
1305,162,1990,45
1306,1990,682,17
1307,682,1128,24
1308,1128,1434,90
1309,1434,748,68
1310,748,959,23
1311,959,1389,96
1312,1389,463,1
1313,463,1131,89
1314,1131,1383,14
1315,1383,239,58
1316,239,181,67
1317,181,438,56
1318,438,1333,51
1319,1333,99,59
1320,99,1684,62
1321,1684,1809,61
1322,1809,1836,27
1323,1836,1201,50
1324,1201,1304,38
1325,1304,663,81
1326,663,1788,5
1327,1788,880,63
1328,880,800,88
1329,800,1013,35
1330,1013,876,5
1331,876,1156,89
1332,1156,343,52
1333,343,98,27
1334,98,1409,98
1335,1409,515,100
1336,515,608,96
1337,608,1735,96
1338,1735,909,54
1339,909,1332,10
1340,1332,144,78
1341,144,308,63
1342,308,687,78
1343,687,333,12
1344,333,1209,42
1345,1209,1834,75
1346,1834,693,24
1347,693,1853,88
1348,1853,1719,17
1349,1719,300,50
1350,300,956,66
1351,956,1430,61
1352,1430,1413,34
1353,1413,138,47
1354,138,31,24
1355,31,1284,41
1356,1284,1937,41
1357,1937,79,60
1358,79,303,97
1359,303,793,93
1360,793,1869,88
1361,1869,459,44
1362,459,1159,28
1363,1159,1286,84
1364,1286,1147,65
1365,1147,142,98
1366,142,758,35
1367,758,1318,86
1368,1318,1522,63
1369,1522,72,56
1370,72,473,50
1371,473,1956,23
1372,1956,400,46
1373,400,1546,19
1374,1546,1347,35
1375,1347,664,17
1376,664,1877,51
1377,1877,288,54
1378,288,95,62
1379,95,842,30
1380,842,1084,51
1381,1084,1376,83
1382,1376,0,94
1383,0,1768,4
1384,1768,1212,85
1385,1212,1758,25
1386,1758,1895,63
1387,1895,100,82
1388,100,752,94
1389,752,965,13
1390,965,1972,5
1391,1972,112,56
1392,112,294,65
1393,294,862,29
1394,862,744,60
1395,744,1534,69
1396,1534,954,2
1397,954,1173,16
1398,1173,1469,92
1399,1469,1921,79
1400,1921,694,50
1401,694,1711,17
1402,1711,1415,81
1403,1415,224,92
1404,224,457,59
1405,457,1935,16
1406,1935,1634,57
1407,1634,44,98
1408,44,1192,31
1409,1192,216,38
1410,216,172,34
1411,172,1306,80
1412,1306,1118,56
1413,1118,1198,30
1414,1198,529,2
1415,529,1596,23
1416,1596,1127,50
1417,1127,1589,71
1418,1589,1034,10
1419,1034,423,1
1420,423,1099,54
1421,1099,478,43
1422,478,156,25
1423,156,261,100
1424,261,1821,4
1425,1821,716,93
1426,716,245,14
1427,245,1618,27
1428,1618,353,4
1429,353,587,19
1430,587,781,69
1431,781,1309,64
1432,1309,770,69
1433,770,276,79
1434,276,183,80
1435,183,764,12
1436,764,1021,29
1437,1021,50,12
1438,50,1632,79
1439,1632,679,21
1440,679,1054,76
1441,1054,1757,3
1442,1757,712,16
1443,712,1135,57
1444,1135,1680,33
1445,1680,194,18
1446,194,1616,90
1447,1616,875,2
1448,875,368,41
1449,368,1140,86
1450,1140,597,23
1451,597,742,84
1452,742,1282,86
1453,1282,1509,89
1454,1509,1065,56
1455,1065,1170,67
1456,1170,1278,25
1457,1278,1313,10
1458,1313,1636,65
1459,1636,1395,12
1460,1395,1581,54
1461,1581,1906,80
1462,1906,1650,7
1463,1650,1321,4
1464,1321,191,59
1465,191,1288,41
1466,1288,411,59
1467,411,1126,91
1468,1126,227,42
1469,227,908,99
1470,908,177,34
1471,177,646,70
1472,646,196,89
1473,196,1798,10
1474,1798,768,8
1475,768,1448,7
1476,1448,1979,9
1477,1979,1848,78
1478,1848,637,2
1479,637,673,61
1480,673,1649,98
1481,1649,213,92
1482,213,1977,97
1483,1977,351,14
1484,351,704,69
1485,704,264,66
1486,264,1092,65
1487,1092,127,63
1488,127,729,66
1489,729,1752,18
1490,1752,1485,68
1491,1485,1961,21
1492,1961,1742,47
1493,1742,623,7
1494,623,643,47
1495,643,1745,67
1496,1745,1893,95
1497,1893,1305,10
1498,1305,797,13
1499,797,1783,68
