335,1599,191,26,
336,1599,1579,67,
337,1599,188,79,
338,188,1599,16,
339,1579,191,3,
340,1579,191,64,
341,191,1599,24,
342,191,850,16,
343,1599,850,77,
344,1599,328,37,
345,1599,195,97,
346,195,188,62,
347,1579,188,22,
348,1579,850,14,
349,191,328,75,
350,191,328,35,
351,328,188,99,
352,328,188,60,
353,195,850,20,
354,195,850,78,
355,195,850,7,
356,850,191,53,
357,191,188,30,
358,191,850,59,
359,1599,188,14,
360,328,195,10,
361,195,1579,70,
362,195,1599,31,
363,1599,328,84,
364,188,195,75,
365,191,850,12,
366,850,191,8,
367,328,1599,68,
368,328,1599,29,
369,195,188,89,
370,195,850,49,
371,188,191,14,
372,188,1599,6,
373,850,1599,66,
374,850,328,30,
375,328,195,21,
376,328,1579,80,
377,195,1579,70,
378,188,191,34,
379,188,850,64,
380,188,850,24,
381,850,328,85,
382,850,1579,45,
383,191,188,9,
384,850,328,86,
385,850,195,77,
386,188,195,22,
387,188,1579,83,
388,188,1579,43,
389,328,191,80,
390,204,553,100,
391,553,201,24,
392,553,294,84,
393,208,553,45,
394,208,553,5,
395,201,208,28,
396,294,201,62,
397,294,1805,77,
398,294,553,82,
399,553,208,43,
400,553,1805,3,
401,208,204,95,
402,208,204,56,
403,201,208,20,
404,294,208,80,
405,294,1805,40,
406,294,204,1,
407,553,204,93,
408,1056,208,57,
409,1056,208,18,
410,201,1805,78,
411,201,1056,38,
412,294,1056,99,
413,294,201,91,
414,294,201,51,
415,553,294,12,
416,1056,204,76,
417,1056,1805,84,
418,201,1805,42,
419,201,1056,33,
420,294,553,49,
421,294,208,10,
422,204,1056,74,
423,204,294,34,
424,1056,294,94,
425,1056,553,87,
426,201,208,47,
427,201,208,8,
428,1805,294,72,
429,1805,294,32,
430,204,553,92,
431,204,1805,85,
432,1056,1805,45,
433,1056,204,5,
434,201,1056,66,
435,208,553,41,
436,1805,208,32,
437,1805,208,59,
438,204,208,20,
439,204,1056,3,
440,1056,201,64,
441,1056,294,24,
442,201,553,84,
443,208,1056,80,
444,1805,201,41,
445,1805,201,1,
446,204,294,62,
447,204,294,22,
448,1056,208,82,
449,1056,1805,43,
450,208,201,39,
451,208,294,99,
452,1805,553,59,
453,1805,208,20,
454,204,1805,80,
455,204,1805,40,
456,553,208,38,
457,208,553,97,
458,208,204,87,
459,208,1805,18,
460,1805,204,78,
461,1805,1056,38,
462,204,201,99,
463,553,1805,95,
464,553,204,55,
465,208,204,16,
466,208,1056,76,
467,208,201,36,
468,201,1805,32,
469,294,204,93,
470,294,204,53,
471,553,1056,13,
472,553,294,74,
473,1056,1805,38,
474,1056,204,30,
475,201,1056,91,
476,201,208,45,
477,294,1805,3,
478,294,1805,94,
479,553,204,53,
480,204,1056,28,
481,1056,201,88,
482,1056,201,49,
483,201,553,9,
484,201,208,70,
485,1805,1056,34,
486,1805,201,26,
487,204,294,86,
488,204,553,47,
489,1056,208,7,
490,1056,208,67,
491,201,1805,28,
492,1805,294,24,
493,1805,553,84,
494,1805,208,45,
495,204,1805,5,
496,204,208,51,
497,1056,208,42,
498,208,1805,5,
499,208,1805,82,
500,1805,1056,55,
501,1805,204,3,
502,1805,1056,63,
503,204,1056,24,
504,204,294,84,
505,1056,553,44,
506,553,201,36,
507,201,208,65,
508,201,1805,25,
509,1805,294,21,
510,1805,553,82,
511,204,553,42,
512,201,553,93,
513,201,208,54,
514,294,553,83,
515,208,553,44,
516,208,553,58,
517,208,204,20,
518,294,204,21,
519,294,1056,45,
520,30,217,21,
521,11,221,78,
522,11,221,38,
523,221,217,98,
524,221,1282,59,
525,30,1282,19,
526,30,214,11,
527,224,30,75,
528,224,217,36,
529,1282,30,53,
530,1282,30,13,
531,214,217,73,
532,214,1282,34,
533,30,221,30,
534,30,11,60,
535,217,30,50,
536,217,1282,11,
537,1282,214,71,
538,1282,214,32,
539,214,224,92,
540,30,217,88,
541,30,1282,48,
542,30,214,9,
543,217,214,69,
544,217,11,29,
545,1282,221,90,
546,221,1282,86,
547,221,214,46,
548,30,224,7,
549,30,11,67,
550,30,11,27,
551,224,214,23,
552,11,214,84,
553,11,224,44,
554,221,11,4,
555,221,11,65,
556,214,221,52,
557,214,30,11,
558,224,30,70,
559,224,221,42,
560,11,221,2,
561,11,30,63,
562,1282,224,59,
563,1282,11,19,
564,214,221,80,
565,214,221,40,
566,224,30,100,
567,217,224,96,
568,217,11,57,
569,217,221,17,
570,1282,221,77,
571,1282,217,38,
572,214,1282,98,
573,30,11,94,
574,30,224,10,
575,217,30,15,
576,217,221,59,
577,217,1282,36,
578,11,221,100,
579,221,30,92,
580,221,30,53,
581,30,217,13,
582,30,1282,73,
583,217,214,34,
584,224,221,98,
585,11,30,90,
586,11,1282,50,
587,221,1282,11,
588,221,214,71,
589,30,224,31,
590,30,224,92,
591,224,1282,88,
592,224,1282,48,
593,11,214,9,
594,11,224,16,
595,221,11,29,
596,1282,224,70,
597,30,221,24,
598,224,11,7,
599,217,214,31,
600,11,30,88,
601,1282,11,44,
602,214,11,4,
603,30,214,29,
604,224,217,85,
605,1282,221,42,
606,221,224,66,
607,214,217,23,
608,30,221,80,
609,224,11,72,
610,1282,221,26,
611,221,30,80,
612,214,224,42,
613,1282,214,20,
614,224,30,23,
615,1282,11,79,
616,221,1282,36,
617,214,30,60,
618,11,217,22,
619,217,221,37,
620,11,224,94,
621,221,11,54,
622,214,11,70,
623,214,224,39,
624,217,30,23,
625,217,1282,96,
626,217,1282,56,
627,1282,214,16,
628,1282,11,77,
629,214,11,37,
630,214,221,29,
631,224,11,25,
632,224,1282,10,
633,1282,221,35,
634,221,224,91,
635,11,214,36,
636,224,214,69,
637,217,221,76,
638,11,221,50,
639,221,30,70,
640,224,11,27,
641,217,214,83,
642,11,217,8,
643,1282,11,64,
644,221,214,21,
645,224,217,45,
646,217,221,2,
647,11,214,26,
648,1282,217,83,
649,221,224,100,
650,234,1488,60,
651,316,237,17,
652,985,1488,37,
653,260,985,62,
654,316,234,15,
655,1488,237,99,
656,985,260,56,
657,260,1488,12,
658,234,237,37,
659,316,985,31,
660,985,316,54,
661,231,234,43,
662,237,234,35,
663,260,316,91,
664,234,231,16,
665,985,234,72,
666,231,985,29,
667,237,231,53,
668,260,234,10,
669,234,985,66,
670,985,260,91,
671,231,1488,47,
672,237,985,4,
673,260,237,87,
674,234,1488,85,
675,985,237,9,
676,231,260,66,
677,237,1488,23,
678,260,237,47,
679,316,234,100,
680,1488,985,24,
681,237,260,81,
682,260,1488,5,
683,234,237,62,
684,316,260,18,
685,1488,985,93,
686,237,234,47,
687,260,316,56,
688,234,1488,80,
689,316,237,37,
690,985,231,58,
691,231,985,54,
692,231,237,14,
693,237,260,39,
694,234,316,99,
695,316,231,55,
696,1488,234,12,
697,237,985,36,
698,260,231,93,
699,234,237,81,
700,316,985,74,
701,1488,260,31,
702,237,1488,87,
703,234,231,8,
704,316,234,32,
705,1488,985,89,
706,985,231,45,
707,231,234,70,
708,234,985,26,
709,316,260,83,
710,985,237,6,
711,231,260,28,
712,237,1488,85,
713,260,985,41,
714,1488,231,66,
715,985,234,22,
716,231,985,79,
717,237,231,3,
718,260,234,60,
719,1488,985,84,
720,985,260,41,
721,237,985,61,
722,260,985,45,
723,234,1488,74,
724,316,237,99,
725,1488,260,55,
726,237,1488,80,
727,234,231,33,
728,316,234,57,
729,1488,985,14,
730,985,260,38,
731,231,1488,95,
732,234,985,51,
733,316,260,76,
734,1488,985,52,
735,985,237,89,
736,237,234,64,
737,260,316,74,
738,234,1488,30,
739,316,237,87,
740,231,316,11,
741,231,237,32,
742,234,316,88,
743,316,231,45,
744,1488,234,69,
745,985,260,9,
746,231,985,63,
747,234,985,17,
748,316,985,63,
749,1488,260,20,
750,231,260,80,
751,231,316,41,
752,231,985,1,
753,260,985,61,
754,234,260,25,
755,234,260,18,
756,1488,316,78,
757,1488,237,38,
758,231,237,99,
759,231,234,59,
760,237,985,16,
761,260,231,40,
762,1488,234,97,
763,231,237,19,
764,237,234,73,
765,260,316,98,
766,234,231,55,
767,316,234,11,
768,985,1488,32,
769,260,237,57,
770,316,234,24,
771,316,1488,70,
772,1488,237,94,
773,231,260,13,
774,237,985,67,
775,260,316,28,
776,1488,231,52,
777,985,234,9,
778,237,1488,30,
779,260,237,86,
780,462,91,11,
781,247,443,63,
782,443,244,88,
783,250,91,9,
784,91,1714,65,
785,91,462,4,
786,250,462,59,
787,462,1714,80,
788,91,462,4,
789,443,462,97,
790,1714,443,21,
791,250,244,78,
792,91,247,2,
793,247,250,59,
794,443,244,15,
795,1714,247,40,
796,244,250,71,
797,462,250,25,
798,443,247,78,
799,1714,244,98,
800,250,247,54,
801,244,443,11,
802,462,244,35,
803,443,247,92,
804,1714,250,49,
805,250,91,73,
806,462,250,94,
807,91,443,4,
808,247,443,77,
809,443,250,31,
810,244,91,88,
811,91,443,8,
812,247,244,65,
813,443,247,89,
814,1714,250,46,
815,250,91,3,
816,91,247,27,
817,443,244,80,
818,1714,462,4,
819,250,443,61,
820,244,443,79,
821,462,247,42,
822,443,250,98,
823,1714,244,23,
824,244,443,75,
825,462,244,100,
826,91,462,57,
827,247,443,81,
828,250,244,38,
829,250,443,58,
830,91,244,15,
831,247,91,27,
832,443,250,96,
833,1714,244,52,
834,244,443,73,
835,462,244,29,
836,443,462,54,
837,1714,443,11,
838,250,244,35,
839,462,91,88,
840,91,1714,12,
841,247,462,69,
842,250,443,25,
843,244,1714,50,
844,462,250,83,
845,91,443,31,
846,443,250,23,
847,1714,91,48,
848,250,1714,4,
849,244,250,29,
850,462,91,85,
851,443,1714,42,
852,1714,462,66,
853,250,443,23,
854,244,1714,79,
855,91,462,26,
856,247,1714,24,
857,250,462,86,
858,244,91,37,
859,462,1714,62,
860,247,1714,22,
861,247,244,15,
862,247,91,75,
863,1714,443,35,
864,250,1714,100,
865,250,1714,60,
866,462,91,20,
867,462,443,13,
868,247,443,73,
869,247,250,33,
870,443,244,97,
871,443,91,58,
872,250,443,18,
873,250,443,10,
874,244,91,38,
875,244,443,96,
876,91,250,55,
877,91,443,56,
878,443,250,16,
879,443,462,8,
880,1714,244,73,
881,1714,443,33,
882,244,250,93,
883,244,250,54,
884,91,462,14,
885,91,247,6,
886,247,443,70,
887,1714,250,31,
888,1714,250,91,
889,1714,247,51,
890,244,247,12,
891,244,1714,4,
892,462,443,68,
893,247,462,29,
894,247,91,44,
895,1714,247,49,
896,1714,443,93,
897,1714,244,2,
898,250,462,66,
899,462,247,27,
900,462,247,87,
901,247,244,47,
902,91,250,43,
903,443,462,4,
904,443,1714,64,
905,250,1714,24,
906,244,443,49,
907,462,91,45,
908,244,247,41,
909,91,1714,2,
910,1417,1197,62,
911,266,1939,22,
912,1197,688,79,
913,1197,1417,55,
914,1939,1197,99,
915,1939,1417,60,
916,1417,266,20,
917,1417,266,81,
918,688,1939,77,
919,1197,1939,37,
920,1197,1417,97,
921,1939,266,58,
922,1939,266,18,
923,1939,293,78,
924,1417,293,39,
925,1417,688,99,
926,688,1417,95,
927,1197,263,56,
928,1197,293,16,
929,1939,293,76,
930,1939,688,37,
931,1939,1197,97,
932,1417,1939,89,
933,688,293,53,
934,688,293,14,
935,1197,266,11,
936,1197,1939,35,
937,1939,263,61,
938,1939,1417,87,
939,1939,266,48,
940,293,1197,12,
941,688,1939,72,
942,688,1939,32,
943,1197,1417,93,
944,1197,263,85,
945,1939,263,45,
946,1939,293,6,
947,293,1417,70,
948,293,266,30,
949,688,263,91,
950,688,263,83,
951,1197,293,43,
952,1197,1939,5,
953,1939,1197,64,
954,293,1417,18,
955,1417,263,4,
956,688,1197,2,
957,266,293,26,
958,1939,266,83,
959,293,1197,39,
960,1417,293,64,
961,1417,688,24,
962,1197,263,80,
963,263,1417,37,
964,1939,1197,62,
965,293,1939,12,
966,1417,263,45,
967,1197,266,20,
968,263,293,56,
969,1939,266,80,
970,293,1197,37,
971,266,293,93,
972,1197,266,18,
973,263,1939,74,
974,1939,688,31,
975,293,266,55,
976,266,1197,12,
977,266,1417,32,
978,1939,1197,89,
979,293,266,26,
980,1417,266,70,
981,266,263,91,
982,266,293,51,
983,1939,266,7,
984,293,1939,32,
985,1417,688,88,
986,688,263,45,
987,266,1939,70,
988,263,1939,30,
989,688,1197,67,
990,293,263,43,
991,266,1417,67,
992,1197,266,28,
993,1417,263,78,
994,293,1197,1,
995,1417,293,26,
996,688,1417,82,
997,263,688,39,
998,263,266,79,
999,293,1417,20,
1000,688,263,40,
1001,688,263,1,
1002,1197,1939,22,
1003,263,1417,76,
1004,293,688,99,
1005,266,263,55,
1006,1197,1939,12,
1007,266,1939,83,
1008,293,1197,57,
1009,1417,293,13,
1010,688,266,70,
1011,263,1939,94,
1012,688,1197,55,
1013,1417,1939,72,
1014,688,1417,20,
1015,266,263,53,
1016,263,293,5,
1017,266,293,77,
1018,293,1197,86,
1019,688,1417,7,
1020,263,1197,64,
1021,293,1939,84,
1022,1417,688,9,
1023,688,263,65,
1024,266,1939,22,
1025,1197,688,46,
1026,1417,266,80,
1027,293,688,23,
1028,688,1939,44,
1029,263,293,1,
1030,266,1939,91,
1031,1417,293,78,
1032,1417,266,26,
1033,1197,293,55,
1034,263,1197,97,
1035,266,263,57,
1036,263,1197,33,
1037,293,1197,23,
1038,293,1197,35,
1039,266,688,96,
1040,273,894,53,
1041,1399,276,73,
1042,145,280,30,
1043,145,276,50,
1044,894,280,7,
1045,1399,1642,30,
1046,1642,894,47,
1047,280,894,5,
1048,273,1399,29,
1049,1399,894,82,
1050,276,1399,7,
1051,1642,276,63,
1052,280,1399,84,
1053,273,276,40,
1054,276,280,65,
1055,145,276,85,
1056,280,1642,42,
1057,273,894,86,
1058,1399,1642,19,
1059,276,145,76,
1060,145,1642,96,
1061,280,145,21,
1062,1399,894,77,
1063,276,1642,34,
1064,145,280,55,
1065,280,1399,79,
1066,273,145,36,
1067,1399,273,56,
1068,276,280,93,
1069,1642,280,37,
1070,280,894,90,
1071,1399,1642,15,
1072,276,273,71,
1073,1642,276,28,
1074,145,1642,52,
1075,280,273,9,
1076,1399,276,33,
1077,1399,273,86,
1078,145,276,10,
1079,273,1642,4,
1080,894,280,58,
1081,276,145,8,
1082,1642,280,65,
1083,145,1399,21,
1084,280,145,46,
1085,894,1399,66,
1086,1642,145,23,
1087,1642,1399,44,
1088,273,276,100,
1089,894,280,25,
1090,276,894,77,
1091,1642,280,96,
1092,145,273,58,
1093,273,1399,79,
1094,894,145,36,
1095,1642,894,60,
1096,280,273,73,
1097,273,894,98,
1098,894,1642,54,
1099,1642,273,11,
1100,145,276,35,
1101,280,1642,92,
1102,273,280,3,
1103,894,276,73,
1104,1642,280,29,
1105,145,1399,54,
1106,280,276,10,
1107,273,280,67,
1108,894,1399,91,
1109,1642,145,48,
1110,280,273,68,
1111,273,276,25,
1112,894,280,50,
1113,1399,273,6,
1114,276,280,10,
1115,145,1399,83,
1116,280,276,8,
1117,1399,280,64,
1118,1642,894,85,
1119,145,1642,41,
1120,280,273,98,
1121,894,1399,19,
1122,1399,145,43,
1123,1642,1399,8,
1124,145,1642,62,
1125,273,1399,41,
1126,894,145,98,
1127,1642,280,54,
1128,280,276,75,
1129,273,1642,99,
1130,1399,894,52,
1131,1399,276,12,
1132,1642,145,33,
1133,145,894,90,
1134,273,1399,15,
1135,894,1399,69,
1136,1642,280,23,
1137,280,894,72,
1138,273,1399,68,
1139,1399,280,89,
1140,276,273,46,
1141,1642,276,70,
1142,145,280,27,
1143,894,1399,83,
1144,1399,145,8,
1145,276,280,64,
1146,1642,1399,89,
1147,280,1642,41,
1148,273,280,20,
1149,276,894,74,
1150,1642,280,79,
1151,145,1399,3,
1152,280,276,60,
1153,273,280,84,
1154,276,1399,41,
1155,145,894,30,
1156,280,1399,18,
1157,273,145,75,
1158,273,145,35,
1159,276,894,60,
1160,280,145,22,
1161,894,276,12,
1162,145,1642,88,
1163,894,273,18,
1164,1399,894,74,
1165,145,1642,31,
1166,1399,280,88,
1167,894,276,35,
1168,1399,145,33,
1169,276,894,89,
1170,1100,286,25,
1171,1231,1100,75,
1172,1119,1231,89,
1173,1348,1100,11,
1174,1100,289,32,
1175,286,1100,89,
1176,1119,286,45,
1177,289,1348,66,
1178,1100,371,22,
1179,371,1119,47,
1180,286,289,68,
1181,1119,1231,24,
1182,1348,1100,81,
1183,1100,1231,1,
1184,286,1119,84,
1185,1119,289,82,
1186,1348,1231,39,
1187,1100,289,60,
1188,1100,289,20,
1189,286,1231,76,
1190,1119,1348,1,
1191,1348,371,57,
1192,289,1231,14,
1193,1100,1348,38,
1194,286,371,95,
1195,1119,1231,42,
1196,289,371,72,
1197,1100,1119,97,
1198,1231,289,17,
1199,1119,286,70,
1200,1348,1119,95,
1201,289,1100,51,
1202,1100,286,8,
1203,286,289,32,
1204,1119,1231,89,
1205,1348,286,13,
1206,289,1100,85,
1207,1100,1231,26,
1208,286,1348,51,
1209,1119,289,7,
1210,1119,286,68,
1211,1348,1119,24,
1212,371,1100,49,
1213,1231,286,5,
1214,286,289,62,
1215,1348,289,22,
1216,289,1231,46,
1217,1100,286,3,
1218,371,289,59,
1219,286,1348,80,
1220,1119,289,5,
1221,1100,1231,61,
1222,371,1348,18,
1223,1231,371,42,
1224,286,1119,99,
1225,1119,286,55,
1226,1100,289,80,
1227,371,1231,36,
1228,286,289,57,
1229,1119,1231,13,
1230,1348,371,51,
1231,289,371,95,
1232,1100,1231,51,
1233,286,1348,76,
1234,1119,371,32,
1235,1119,371,92,
1236,1100,1119,49,
1237,371,1100,73,
1238,1231,371,30,
1239,286,1119,86,
1240,1119,1100,11,
1241,1100,286,67,
1242,371,289,92,
1243,1231,1100,49,
1244,286,1231,96,
1245,1119,289,30,
1246,1100,1231,86,
1247,371,1348,43,
1248,1231,289,67,
1249,286,1231,24,
1250,1119,1348,80,
1251,1100,371,5,
1252,371,1231,61,
1253,371,289,21,
1254,1231,1100,78,
1255,1348,286,3,
1256,1100,1231,84,
1257,371,286,40,
1258,1119,289,97,
1259,1348,1231,21,
1260,1348,1231,81,
1261,1100,371,34,
1262,371,1231,59,
1263,1119,1348,15,
1264,1348,371,72,
1265,286,371,70,
1266,1231,1348,40,
1267,1348,1100,51,
1268,289,286,75,
1269,1231,289,32,
1270,286,1100,88,
1271,286,1348,1,
1272,1348,1100,60,
1273,371,1119,86,
1274,1231,1100,11,
1275,286,371,67,
1276,289,1119,24,
1277,289,1119,84,
1278,1231,1348,63,
1279,1231,289,29,
1280,286,1100,86,
1281,1348,1231,46,
1282,289,286,17,
1283,371,1231,23,
1284,1231,286,80,
1285,1348,289,65,
1286,1348,286,25,
1287,289,1119,81,
1288,1231,1100,38,
1289,1348,1100,12,
1290,1348,1119,71,
1291,289,371,40,
1292,371,1348,60,
1293,371,1100,21,
1294,371,1231,26,
1295,1231,1119,16,
1296,371,1119,22,
1297,371,1231,11,
1298,1231,1348,35,
1299,371,286,16,
1300,302,577,16,
1301,306,302,63,
1302,597,577,10,
1303,1152,577,54,
1304,577,597,7,
1305,1298,1152,31,
1306,306,597,52,
1307,597,1152,8,
1308,577,1298,65,
1309,1298,597,89,
1310,306,299,10,
1311,597,302,67,
1312,1152,306,67,
1313,299,1298,48,
1314,302,597,4,
1315,306,1152,61,
1316,306,577,21,
1317,299,306,45,
1318,577,299,2,
1319,1298,302,59,
1320,302,1152,83,
1321,306,299,40,
1322,299,302,96,
1323,577,1152,21,
1324,577,1152,81,
1325,1298,306,74,
1326,306,1152,23,
1327,299,577,77,
1328,577,302,39,
1329,577,597,99,
1330,1298,577,56,
1331,597,306,13,
1332,1152,597,37,
1333,299,577,94,
1334,577,306,50,
1335,1298,299,75,
1336,597,577,31,
1337,1152,306,88,
1338,577,1152,34,
1339,1298,1152,20,
1340,302,597,89,
1341,306,577,46,
1342,299,306,70,
1343,577,299,27,
1344,577,1298,87,
1345,302,306,8,
1346,597,1152,68,
1347,1152,1298,25,
1348,299,597,81,
1349,577,299,28,
1350,1298,306,82,
1351,597,306,36,
1352,1152,577,43,
1353,299,306,100,
1354,577,299,24,
1355,306,577,81,
1356,597,306,37,
1357,1152,299,62,
1358,299,302,18,
1359,1298,597,39,
1360,302,577,96,
1361,306,299,35,
1362,299,597,77,
1363,577,1152,43,
1364,1298,306,58,
1365,306,1152,78,
1366,597,1298,35,
1367,299,306,56,
1368,577,299,12,
1369,306,302,69,
1370,597,1152,93,
1371,299,302,14,
1372,577,1152,70,
1373,1298,597,92,
1374,306,1152,82,
1375,597,299,72,
1376,1152,302,29,
1377,1298,306,85,
1378,302,299,10,
1379,597,306,30,
1380,1152,597,87,
1381,299,577,43,
1382,577,306,68,
1383,306,299,24,
1384,1152,306,45,
1385,299,597,1,
1386,577,306,83,
1387,1298,1152,37,
1388,302,597,39,
1389,597,306,60,
1390,577,597,16,
1391,1298,577,41,
1392,302,306,97,
1393,306,299,22,
1394,597,302,78,
1395,577,306,35,
1396,1298,597,7,
1397,306,1298,12,
1398,597,306,53,
1399,1152,577,93,
1400,299,306,18,
1401,299,597,47,
1402,306,577,31,
1403,597,306,55,
1404,1152,299,12,
1405,299,302,68,
1406,306,577,49,
1407,597,302,6,
1408,1152,1298,43,
1409,299,1298,87,
1410,302,1152,51,
1411,306,1152,68,
1412,597,1298,24,
1413,1152,597,49,
1414,299,306,94,
1415,1298,302,26,
1416,302,1152,82,
1417,1152,299,7,
1418,299,302,63,
1419,1152,299,95,
1420,1298,299,49,
