1031,1428,680,19,
1032,683,176,69,
1033,687,683,98,
1034,680,1699,81,
1035,1699,176,34,
1036,683,680,58,
1037,176,683,15,
1038,1447,687,71,
1039,680,683,92,
1040,1428,176,17,
1041,176,680,73,
1042,687,176,94,
1043,680,176,80,
1044,1428,683,75,
1045,683,1447,28,
1046,176,1428,52,
1047,1447,1699,9,
1048,680,687,29,
1049,1699,683,50,
1050,683,687,6,
1051,1447,1428,27,
1052,1428,176,84,
1053,683,1428,4,
1054,176,1699,61,
1055,1447,687,36,
1056,680,1699,6,
1057,1428,1447,63,
1058,1699,687,19,
1059,176,683,40,
1060,1447,687,64,
1061,1428,1699,21,
1062,1699,1447,77,
1063,683,1428,2,
1064,176,1699,58,
1065,1447,1699,30,
1066,1428,176,84,
1067,1699,176,96,
1068,683,1447,52,
1069,176,1428,77,
1070,1447,176,33,
1071,1428,680,58,
1072,1699,683,14,
1073,176,687,25,
1074,176,680,96,
1075,1447,683,52,
1076,680,1447,73,
1077,1428,1699,36,
1078,176,1699,90,
1079,1447,680,10,
1080,1653,696,67,
1081,696,693,87,
1082,905,690,8,
1083,700,905,65,
1084,690,1653,89,
1085,696,690,46,
1086,905,1653,66,
1087,700,402,23,
1088,693,905,47,
1089,690,700,97,
1090,696,905,25,
1091,402,700,81,
1092,700,696,2,
1093,690,700,58,
1094,696,693,83,
1095,402,696,39,
1096,905,700,96,
1097,700,690,20,
1098,690,696,77,
1099,696,700,1,
1100,402,690,58,
1101,905,700,36,
1102,693,1653,85,
1103,1653,696,92,
1104,696,693,12,
1105,402,696,37,
1106,693,700,93,
1107,1653,690,50,
1108,690,696,74,
1109,696,700,31,
1110,402,690,87,
1111,693,905,12,
1112,1653,402,52,
1113,402,700,46,
1114,402,1653,6,
1115,693,402,31,
1116,1653,905,87,
1117,696,690,8,
1118,402,905,64,
1119,905,700,89,
1120,693,696,41,
1121,1653,700,66,
1122,402,693,22,
1123,700,402,43,
1124,693,905,100,
1125,1653,700,78,
1126,696,693,77,
1127,402,1653,1,
1128,693,402,18,
1129,1653,693,75,
1130,696,700,95,
1131,402,693,20,
1132,905,696,76,
1133,693,905,97,
1134,1653,402,51,
1135,402,700,5,
1136,905,693,35,
1137,700,696,91,
1138,693,402,16,
1139,1653,693,72,
1140,402,696,29,
1141,700,905,49,
1142,693,1653,74,
1143,1653,402,30,
1144,696,700,51,
1145,402,690,8,
1146,905,700,53,
1147,693,690,85,
1148,693,700,43,
1149,1653,690,68,
1150,690,696,24,
1151,696,700,81,
1152,700,690,5,
1153,1653,402,58,
1154,690,693,82,
1155,696,700,18,
1156,402,700,63,
1157,905,690,20,
1158,693,402,41,
1159,696,693,97,
1160,402,1653,54,
1161,905,402,78,
1162,700,693,35,
1163,693,696,59,
1164,696,700,16,
1165,402,693,72,
1166,905,696,97,
1167,693,690,49,
1168,693,690,10,
1169,696,905,29,
1170,402,700,91,
1171,905,690,47,
1172,700,905,72,
1173,1653,693,92,
1174,690,696,49,
1175,905,700,5,
1176,700,690,30,
1177,693,696,87,
1178,690,402,72,
1179,696,700,58,
1180,402,700,88,
1181,905,690,45,
1182,1653,905,1,
1183,690,1653,26,
1184,402,696,46,
1185,905,700,3,
1186,700,690,59,
1187,693,696,84,
1188,696,700,41,
1189,690,1653,88,
1190,700,402,18,
1191,693,700,28,
1192,1653,696,99,
1193,690,700,55,
1194,905,693,80,
1195,700,696,36,
1196,700,402,30,
1197,1653,690,17,
1198,690,905,74,
1199,696,402,74,
1200,382,1130,51,
1201,382,703,22,
1202,1130,713,76,
1203,706,710,26,
1204,382,703,70,
1205,710,1130,94,
1206,1130,703,47,
1207,713,706,71,
1208,1879,382,92,
1209,710,703,45,
1210,703,706,69,
1211,713,382,90,
1212,706,1130,46,
1213,1879,703,68,
1214,703,710,27,
1215,703,1879,80,
1216,1879,706,29,
1217,710,1130,48,
1218,713,1879,73,
1219,713,1130,26,
1220,382,1879,50,
1221,710,703,7,
1222,703,1130,63,
1223,1130,1879,88,
1224,713,703,44,
1225,1879,713,65,
1226,703,382,21,
1227,1130,713,93,
1228,713,1879,2,
1229,706,382,59,
1230,382,713,80,
1231,710,382,4,
1232,713,710,61,
1233,706,713,17,
1234,1879,382,42,
1235,382,1130,98,
1236,710,713,55,
1237,713,382,79,
1238,1879,713,100,
1239,382,713,5,
1240,710,382,29,
1241,1130,703,50,
1242,706,1879,2,
1243,710,703,27,
1244,703,1130,83,
1245,1130,1879,40,
1246,706,703,55,
1247,1879,713,40,
1248,710,1130,38,
1249,703,713,62,
1250,1130,382,19,
1251,1879,1130,43,
1252,710,706,96,
1253,703,710,21,
1254,1130,713,77,
1255,706,1879,98,
1256,1879,703,54,
1257,382,706,79,
1258,1130,710,35,
1259,713,703,92,
1260,1130,382,54,
1261,713,710,10,
1262,706,713,35,
1263,1879,382,91,
1264,710,713,12,
1265,703,382,69,
1266,1130,382,4,
1267,1879,703,58,
1268,382,1879,12,
1269,703,713,27,
1270,1130,382,83,
1271,713,710,8,
1272,706,713,64,
1273,710,382,89,
1274,703,1130,45,
1275,1130,1879,2,
1276,713,382,26,
1277,710,1879,39,
1278,703,706,81,
1279,713,706,72,
1280,706,382,41,
1281,1879,1130,98,
1282,382,713,22,
1283,703,710,75,
1284,706,713,99,
1285,1879,706,56,
1286,710,713,77,
1287,703,706,33,
1288,713,703,14,
1289,382,706,71,
1290,382,703,91,
1291,1130,706,16,
1292,713,710,72,
1293,1879,1130,93,
1294,382,1879,50,
1295,710,703,74,
1296,1130,713,66,
1297,713,382,91,
1298,706,710,47,
1299,1879,713,72,
1300,382,710,81,
1301,703,713,64,
1302,706,1879,18,
1303,382,703,26,
1304,710,1130,83,
1305,1130,703,4,
1306,713,1130,60,
1307,1879,382,81,
1308,382,1130,5,
1309,703,706,58,
1310,1130,710,83,
1311,713,703,17,
1312,382,706,64,
1313,710,1879,25,
1314,1130,710,74,
1315,713,1879,97,
1316,706,703,54,
1317,382,1879,74,
1318,710,703,99,
1319,703,706,56,
1320,637,723,12,
1321,716,719,33,
1322,627,637,53,
1323,719,723,10,
1324,1597,104,31,
1325,637,716,91,
1326,104,719,47,
1327,627,1597,72,
1328,1597,723,93,
1329,637,1597,49,
1330,104,637,6,
1331,716,723,30,
1332,723,1597,87,
1333,719,723,7,
1334,1597,627,25,
1335,716,1597,79,
1336,723,719,45,
1337,627,1597,1,
1338,1597,723,22,
1339,637,1597,47,
1340,104,637,3,
1341,723,627,24,
1342,1597,719,80,
1343,637,104,37,
1344,104,627,61,
1345,716,637,18,
1346,723,627,27,
1347,1597,627,99,
1348,637,723,35,
1349,716,627,76,
1350,723,719,1,
1351,627,104,57,
1352,719,627,14,
1353,637,104,34,
1354,104,627,91,
1355,627,637,15,
1356,719,723,72,
1357,1597,627,96,
1358,637,627,29,
1359,716,627,74,
1360,723,719,30,
1361,1597,104,87,
1362,637,627,11,
1363,104,637,68,
1364,716,104,92,
1365,723,627,49,
1366,1597,637,5,
1367,104,716,26,
1368,716,719,82,
1369,723,104,7,
1370,627,1597,31,
1371,719,637,88,
1372,637,716,41,
1373,723,719,65,
1374,723,716,86,
1375,719,716,78,
1376,637,104,99,
1377,104,716,23,
1378,716,719,80,
1379,627,716,1,
1380,719,723,57,
1381,104,1597,82,
1382,723,104,34,
1383,627,104,46,
1384,719,637,15,
1385,1597,723,72,
1386,104,719,93,
1387,716,104,17,
1388,719,627,74,
1389,719,104,94,
1390,104,627,51,
1391,716,637,75,
1392,627,716,28,
1393,719,1597,3,
1394,637,104,52,
1395,716,1597,26,
1396,723,637,50,
1397,719,627,71,
1398,1597,637,28,
1399,104,716,48,
1400,716,719,5,
1401,719,1597,61,
1402,637,723,82,
1403,104,1597,6,
1404,716,637,63,
1405,723,104,91,
1406,627,1597,44,
1407,1597,723,65,
1408,637,1597,21,
1409,723,716,78,
1410,719,627,98,
1411,1597,637,55,
1412,637,723,79,
1413,104,1597,36,
1414,723,104,57,
1415,627,1597,48,
1416,637,1597,2,
1417,716,627,58,
1418,723,637,15,
1419,719,716,36,
1420,1597,719,92,
1421,637,104,49,
1422,716,723,69,
1423,723,1597,94,
1424,719,104,46,
